"order_id","customer_id","provider","payment_method","currency","amount","amount_bucket","country","device","transaction_type","result_status","reason_code","invoice_date","payment_date","chargeback_flag","retries","days_since_invoice","days_since_last_event","prev_success_cnt","prev_total_cnt","customer_prior_success_rate","label_recovered_30d"
"O000570","C00869","Chase","apple_pay","EUR","26.01","mid","DE","android","capture","failed","limit_exceeded","2025-04-28","2025-05-12",False,4,1,203,"0","2","0",1
"O002297","C00869","Credorax","visa","EUR","9.98","low","IT","web","capture","failed","stolen_card","2025-09-14",NULL,False,1,0,65,"0","3","0",0
"O011855","C00870","Worldpay","mastercard","EUR","17.68","low","GB","web","auth","success",NULL,"2024-06-17","2024-06-19",False,0,1,518,"0","0",NULL,1
"O006964","C00870","Chase","paypal","GBP","82.09","mid","NL","ios","auth","success",NULL,"2024-09-19","2024-09-22",False,0,1,424,"1","1","1",1
"O011874","C00870","Credorax","visa","USD","30.07","mid","GB","web","auth","success",NULL,"2024-10-23","2024-10-28",False,0,0,391,"2","2","1",1
"O007679","C00870","Adyen","visa","GBP","24.00","low","GB","android","auth","failed","do_not_honor","2025-01-21","2025-01-24",False,0,1,300,"3","3","1",1
"O003051","C00870","Adyen","paypal","GBP","31.11","mid","IT","ios","auth","failed","insufficient_funds","2025-05-27","2025-06-22",False,0,0,175,"3","4","0.75",1
"O003518","C00871","Amex","visa","EUR","18.87","low","IE","web","capture","success",NULL,"2024-05-07","2024-05-09",False,0,2,558,"0","0",NULL,1
"O004319","C00871","Chase","visa","USD","14.14","low","IT","web","auth","success",NULL,"2024-07-06","2024-07-10",False,0,2,498,"1","1","1",1
"O004588","C00871","Worldpay","visa","GBP","23.31","low","IT","ios","auth","success",NULL,"2024-07-29","2024-08-02",False,1,2,475,"2","2","1",1
"O009715","C00871","Adyen","visa","GBP","102.16","high","US","web","auth","failed","insufficient_funds","2024-11-20",NULL,False,2,2,361,"3","3","1",0
"O010851","C00872","Adyen","mastercard","GBP","87.72","mid","DE","web","auth","success",NULL,"2024-03-06","2024-03-07",False,1,2,620,"0","0",NULL,1
"O007256","C00872","Amex","visa","GBP","18.43","low","NL","android","auth","failed","expired_card","2024-05-10","2024-05-16",False,0,1,556,"1","1","1",1
"O004134","C00872","Amex","visa","EUR","172.00","high","DE","ios","auth","failed","incorrect_cvv","2024-09-06","2024-09-08",False,3,2,436,"1","2","0.5",1
"O002525","C00872","Chase","amex","GBP","20.69","low","GB","web","auth","failed","incorrect_cvv","2024-10-05",NULL,False,0,0,409,"1","3","0.3333333333333333",0
"O002624","C00872","Worldpay","visa","GBP","29.58","mid","GB","web","auth","failed","stolen_card","2025-03-25",NULL,False,2,2,236,"1","4","0.25",0
"O004800","C00872","Amex","mastercard","EUR","26.53","mid","IT","android","auth","failed","incorrect_cvv","2025-05-07","2025-05-12",False,4,1,194,"1","5","0.2",1
"O009143","C00872","Worldpay","visa","GBP","52.18","mid","GB","ios","auth","success",NULL,"2025-06-08","2025-06-11",False,0,0,163,"1","6","0.16666666666666666",1
"O003533","C00873","Adyen","visa","USD","21.03","low","US","web","auth","success",NULL,"2024-05-04","2024-05-07",False,1,1,563,"0","0",NULL,1
"O005394","C00873","Credorax","visa","GBP","13.96","low","GB","ios","capture","failed","limit_exceeded","2025-03-24","2025-03-28",False,1,1,238,"1","1","1",1
"O008071","C00873","Amex","visa","EUR","22.92","low","GB","web","auth","failed","processor_declined","2025-04-15","2025-04-17",False,1,2,215,"1","2","0.5",1
"O008138","C00873","Worldpay","visa","GBP","59.15","mid","CY","web","auth","failed","stolen_card","2025-05-03","2025-05-09",False,3,0,199,"1","3","0.3333333333333333",1
"O004664","C00873","Credorax","visa","GBP","30.12","mid","US","web","auth","failed","limit_exceeded","2025-08-08",NULL,False,0,2,100,"1","4","0.25",0
"O005727","C00874","Safecharge/Nuvei","visa","GBP","16.58","low","CY","web","auth","success",NULL,"2024-02-19","2024-02-20",False,0,2,636,"0","0",NULL,1
"O002311","C00874","Credorax","apple_pay","GBP","63.29","mid","IT","web","auth","success",NULL,"2024-10-17","2024-10-22",False,0,0,397,"1","1","1",1
"O010595","C00874","Worldpay","visa","EUR","10.71","low","IT","web","auth","failed","insufficient_funds","2025-08-15","2025-08-26",False,1,2,94,"2","2","1",1
"O009089","C00875","Safecharge/Nuvei","visa","GBP","29.50","mid","ES","android","auth","failed","processor_declined","2024-05-07","2024-05-12",False,0,0,560,"0","0",NULL,1
"O009561","C00875","Credorax","visa","USD","83.50","mid","NL","web","auth","failed","expired_card","2024-06-09","2024-07-07",False,3,1,526,"0","1","0",1
"O002744","C00875","Safecharge/Nuvei","visa","GBP","32.00","mid","DE","android","auth","failed","do_not_honor","2024-11-05","2024-12-04",False,1,2,376,"0","2","0",1
"O000939","C00875","Adyen","visa","EUR","128.63","high","GB","web","auth","success",NULL,"2025-09-16","2025-09-16",False,0,1,62,"0","3","0",1
"O007908","C00876","Credorax","visa","GBP","12.30","low","GB","web","auth","failed","do_not_honor","2024-09-15",NULL,False,1,2,427,"0","0",NULL,0
"O005805","C00876","Credorax","paypal","GBP","21.35","low","IT","web","capture","success",NULL,"2025-03-25","2025-03-25",False,0,1,237,"0","1","0",1
"O006402","C00876","Adyen","mastercard","USD","31.08","mid","ES","ios","refund","failed","expired_card","2025-06-08","2025-07-07",False,2,0,163,"1","2","0.5",1
"O006188","C00876","Worldpay","visa","EUR","4.49","low","NL","ios","auth","success",NULL,"2025-06-27","2025-06-28",False,1,2,142,"1","3","0.3333333333333333",1
"O003829","C00877","Safecharge/Nuvei","mastercard","GBP","32.04","mid","DE","web","auth","success",NULL,"2024-03-06","2024-03-09",False,1,2,620,"0","0",NULL,1
"O003715","C00877","Adyen","visa","USD","6.39","low","ES","web","auth","success",NULL,"2024-03-25","2024-03-30",False,3,1,602,"1","1","1",1
"O003270","C00877","Adyen","visa","GBP","16.85","low","GB","web","auth","success",NULL,"2024-06-22","2024-06-23",False,2,0,514,"2","2","1",1
"O010968","C00877","Chase","visa","GBP","37.83","mid","CY","ios","auth","failed","processor_declined","2025-01-16","2025-01-27",False,1,2,304,"3","3","1",1
"O011990","C00877","Adyen","paypal","GBP","26.56","mid","GB","android","capture","success",NULL,"2025-03-20","2025-03-23",False,0,2,241,"3","4","0.75",1
"O005337","C00877","Adyen","mastercard","GBP","4.72","low","CY","web","auth","failed","insufficient_funds","2025-04-20",NULL,False,1,2,210,"4","5","0.8",0
"O002801","C00878","Credorax","mastercard","EUR","13.51","low","GB","web","auth","success",NULL,"2024-05-04","2024-05-08",False,0,1,562,"0","0",NULL,1
"O011970","C00878","Credorax","mastercard","GBP","10.56","low","FR","android","auth","success",NULL,"2024-06-24","2024-06-26",False,0,0,513,"1","1","1",1
"O009927","C00878","Chase","mastercard","GBP","28.06","mid","IE","web","auth","success",NULL,"2024-08-24","2024-08-24",False,0,0,451,"2","2","1",1
"O009515","C00878","Adyen","amex","GBP","8.09","low","GB","web","auth","success",NULL,"2025-03-09","2025-03-15",False,0,2,252,"3","3","1",1
"O011630","C00878","Safecharge/Nuvei","visa","GBP","5.04","low","GB","web","auth","success",NULL,"2025-06-25","2025-06-27",False,0,2,144,"4","4","1",1
"O009091","C00878","Credorax","mastercard","EUR","14.41","low","ES","ios","auth","failed","processor_declined","2025-08-21",NULL,False,1,0,89,"5","5","1",0
"O011543","C00879","Amex","visa","EUR","20.39","low","GB","android","auth","success",NULL,"2024-12-13","2024-12-16",False,1,2,338,"0","0",NULL,1
"O008007","C00879","Adyen","visa","EUR","11.56","low","GB","web","auth","failed","incorrect_cvv","2025-05-19","2025-06-03",False,2,2,181,"1","1","1",1
"O010139","C00879","Adyen","paypal","EUR","34.52","mid","GB","web","capture","success",NULL,"2025-06-17","2025-06-21",False,0,0,154,"1","2","0.5",1
"O010210","C00880","Chase","visa","EUR","34.07","mid","IE","web","auth","failed","insufficient_funds","2024-09-29","2024-10-25",False,1,0,415,"0","0",NULL,1
"O005449","C00880","Amex","mastercard","GBP","11.02","low","GB","web","auth","success",NULL,"2025-05-13","2025-05-13",False,0,1,188,"0","1","0",1
"O007643","C00880","Adyen","mastercard","GBP","23.63","low","GB","web","capture","success",NULL,"2025-07-18","2025-07-21",False,1,0,123,"1","2","0.5",1
"O010350","C00880","Adyen","visa","GBP","77.57","mid","IT","web","auth","failed","incorrect_cvv","2025-09-20",NULL,False,2,0,59,"2","3","0.6666666666666666",0
"O000268","C00881","Credorax","visa","GBP","8.29","low","IE","web","auth","success",NULL,"2024-03-25","2024-03-31",False,0,2,601,"0","0",NULL,1
"O006718","C00881","Chase","mastercard","EUR","37.21","mid","FR","web","auth","failed","do_not_honor","2024-09-10","2024-09-30",False,1,0,434,"1","1","1",1
"O010677","C00881","Adyen","visa","GBP","21.65","low","US","web","auth","success",NULL,"2024-09-16","2024-09-18",False,0,2,426,"1","2","0.5",1
"O006340","C00881","Adyen","mastercard","GBP","52.24","mid","GB","web","auth","failed","insufficient_funds","2024-11-02","2024-11-08",False,4,0,381,"2","3","0.6666666666666666",1
"O010244","C00881","Adyen","mastercard","EUR","15.26","low","DE","web","capture","success",NULL,"2025-03-24","2025-03-28",False,2,0,239,"2","4","0.5",1
"O007185","C00882","Chase","visa","GBP","4.87","low","GB","android","auth","failed","expired_card","2024-01-14","2024-01-30",False,0,0,674,"0","0",NULL,1
"O008921","C00882","Amex","visa","GBP","32.74","mid","GB","web","auth","failed","limit_exceeded","2024-02-22",NULL,False,1,1,634,"0","1","0",0
"O011545","C00882","Adyen","visa","EUR","8.66","low","US","web","auth","success",NULL,"2024-05-31","2024-06-04",False,0,1,535,"0","2","0",1
"O009284","C00882","Adyen","visa","EUR","14.91","low","GB","web","auth","success",NULL,"2024-08-05","2024-08-07",False,0,0,470,"1","3","0.3333333333333333",1
"O004345","C00882","Credorax","visa","EUR","7.87","low","ES","web","auth","failed","incorrect_cvv","2025-07-17","2025-08-08",False,1,1,123,"2","4","0.5",1
"O004992","C00883","Adyen","amex","GBP","6.63","low","DE","web","capture","failed","insufficient_funds","2024-05-11","2024-05-23",False,1,2,554,"0","0",NULL,1
"O004115","C00883","Credorax","visa","GBP","79.43","mid","GB","ios","auth","failed","expired_card","2025-02-02","2025-02-21",False,2,2,287,"0","1","0",1
"O005621","C00883","Amex","visa","EUR","17.89","low","IT","web","auth","success",NULL,"2025-05-08","2025-05-08",False,0,2,192,"0","2","0",1
"O004427","C00883","Credorax","visa","GBP","30.93","mid","US","ios","auth","success",NULL,"2025-09-14","2025-09-16",False,0,1,64,"1","3","0.3333333333333333",1
"O000129","C00884","Credorax","visa","USD","31.63","mid","IE","android","auth","success",NULL,"2024-01-26","2024-01-27",False,0,2,660,"0","0",NULL,1
"O008854","C00884","Amex","mastercard","EUR","287.80","high","CY","web","auth","failed","processor_declined","2024-06-30","2024-07-25",False,2,1,505,"1","1","1",1
"O002176","C00884","Worldpay","visa","GBP","75.62","mid","ES","ios","capture","failed","do_not_honor","2024-08-03",NULL,False,0,2,470,"1","2","0.5",0
"O010508","C00884","Adyen","apple_pay","USD","35.34","mid","GB","web","auth","failed","insufficient_funds","2024-12-11","2025-01-03",False,0,2,340,"1","3","0.3333333333333333",1
"O007999","C00884","Credorax","visa","EUR","27.74","mid","ES","web","auth","failed","incorrect_cvv","2025-04-08","2025-04-09",False,0,1,224,"1","4","0.25",1
"O003022","C00885","Worldpay","visa","EUR","11.74","low","IT","web","auth","success",NULL,"2024-08-22","2024-08-22",False,0,2,451,"0","0",NULL,1
"O000174","C00886","Adyen","visa","EUR","10.19","low","NL","web","auth","success",NULL,"2024-09-01","2024-09-03",False,2,2,441,"0","0",NULL,1
"O000073","C00886","Worldpay","mastercard","GBP","15.69","low","IE","android","capture","success",NULL,"2025-01-15","2025-01-16",False,0,0,307,"1","1","1",1
"O003747","C00887","Worldpay","visa","GBP","22.90","low","GB","web","auth","success",NULL,"2024-05-18","2024-05-23",False,0,0,549,"0","0",NULL,1
"O006308","C00887","Safecharge/Nuvei","visa","GBP","34.66","mid","GB","web","auth","success",NULL,"2024-06-02","2024-06-04",False,0,1,533,"1","1","1",1
"O008994","C00887","Worldpay","mastercard","GBP","99.37","mid","ES","web","auth","failed","expired_card","2024-09-22","2024-10-17",False,3,1,421,"2","2","1",1
"O004237","C00888","Safecharge/Nuvei","mastercard","USD","196.72","high","GB","web","capture","success",NULL,"2024-04-20","2024-04-22",False,1,2,575,"0","0",NULL,1
"O002664","C00888","Safecharge/Nuvei","mastercard","EUR","35.20","mid","IT","ios","auth","success",NULL,"2024-04-28","2024-04-30",False,1,0,569,"1","1","1",1
"O001439","C00888","Safecharge/Nuvei","mastercard","EUR","4.87","low","US","android","auth","success",NULL,"2024-05-08","2024-05-12",False,2,1,558,"2","2","1",1
"O009044","C00888","Safecharge/Nuvei","visa","GBP","54.65","mid","GB","web","auth","failed","limit_exceeded","2024-05-11",NULL,False,1,2,555,"3","3","1",0
"O011683","C00888","Worldpay","visa","GBP","113.63","high","US","web","capture","failed","incorrect_cvv","2025-03-22",NULL,False,1,2,239,"3","4","0.75",0
"O011711","C00889","Worldpay","visa","GBP","37.78","mid","CY","ios","auth","failed","insufficient_funds","2024-08-12","2024-08-15",False,3,0,463,"0","0",NULL,1
"O010614","C00889","Amex","visa","EUR","31.70","mid","ES","web","auth","failed","limit_exceeded","2024-09-25",NULL,False,1,0,419,"0","1","0",0
"O007453","C00890","Chase","visa","EUR","50.44","mid","IT","web","auth","failed","stolen_card","2024-01-25","2024-02-19",False,1,1,662,"0","0",NULL,1
"O000823","C00892","Adyen","visa","GBP","32.10","mid","GB","android","auth","failed","limit_exceeded","2024-03-06","2024-03-14",False,2,2,620,"0","0",NULL,1
"O000406","C00892","Credorax","paypal","GBP","51.45","mid","US","ios","auth","failed","processor_declined","2024-05-13","2024-05-23",False,2,2,552,"0","1","0",1
"O005988","C00892","Safecharge/Nuvei","visa","EUR","58.39","mid","FR","web","auth","success",NULL,"2024-10-04","2024-10-08",False,1,2,408,"0","2","0",1
"O003203","C00892","Amex","visa","GBP","10.85","low","GB","ios","auth","failed","limit_exceeded","2024-12-30","2025-01-19",False,2,0,323,"1","3","0.3333333333333333",1
"O011331","C00892","Amex","apple_pay","GBP","41.99","mid","GB","web","auth","success",NULL,"2025-03-08","2025-03-12",False,0,2,253,"1","4","0.25",1
"O006629","C00893","Adyen","visa","EUR","30.96","mid","GB","ios","capture","success",NULL,"2024-06-03","2024-06-09",False,0,1,532,"0","0",NULL,1
"O005829","C00893","Worldpay","apple_pay","GBP","23.72","low","US","web","auth","failed","expired_card","2024-10-24",NULL,False,1,2,388,"1","1","1",0
"O002569","C00893","Chase","mastercard","GBP","20.92","low","CY","web","auth","success",NULL,"2025-03-02","2025-03-06",False,0,1,260,"1","2","0.5",1
"O001998","C00893","Safecharge/Nuvei","visa","EUR","42.86","mid","IE","ios","auth","success",NULL,"2025-06-08","2025-06-08",False,2,2,161,"2","3","0.6666666666666666",1
"O001388","C00894","Adyen","visa","EUR","36.51","mid","NL","web","auth","success",NULL,"2024-06-11","2024-06-12",False,1,0,525,"0","0",NULL,1
"O002336","C00894","Chase","mastercard","EUR","18.47","low","NL","ios","auth","failed","insufficient_funds","2025-01-22","2025-02-12",False,1,0,300,"1","1","1",1
"O011108","C00894","Worldpay","visa","EUR","59.58","mid","IT","web","auth","success",NULL,"2025-03-04","2025-03-08",False,2,0,259,"1","2","0.5",1
"O008824","C00894","Worldpay","visa","USD","5.89","low","GB","web","auth","failed","expired_card","2025-07-02",NULL,False,2,0,139,"2","3","0.6666666666666666",0
"O003766","C00894","Safecharge/Nuvei","visa","EUR","37.36","mid","GB","web","auth","success",NULL,"2025-09-03","2025-09-06",False,3,0,76,"2","4","0.5",1
"O006568","C00894","Adyen","visa","EUR","87.97","mid","US","ios","auth","failed","insufficient_funds","2025-09-20",NULL,False,2,2,57,"3","5","0.6",0
"O005311","C00895","Safecharge/Nuvei","mastercard","GBP","11.03","low","US","web","auth","success",NULL,"2024-04-14","2024-04-20",False,0,0,583,"0","0",NULL,1
"O005923","C00895","Adyen","visa","GBP","44.24","mid","DE","android","capture","failed","limit_exceeded","2024-10-12",NULL,False,1,0,402,"1","1","1",0
"O011183","C00895","Safecharge/Nuvei","paypal","USD","17.40","low","IE","web","auth","success",NULL,"2025-09-07","2025-09-07",False,0,2,70,"1","2","0.5",1
"O000081","C00895","Amex","mastercard","EUR","10.75","low","GB","web","auth","success",NULL,"2025-09-22","2025-09-27",False,0,2,55,"2","3","0.6666666666666666",1
"O004595","C00896","Adyen","visa","USD","90.18","mid","NL","ios","auth","failed","do_not_honor","2024-08-15",NULL,False,0,1,459,"0","0",NULL,0
"O000135","C00896","Worldpay","amex","GBP","9.55","low","CY","web","auth","success",NULL,"2024-09-04","2024-09-06",False,2,1,439,"0","1","0",1
"O011859","C00896","Amex","mastercard","EUR","33.25","mid","GB","web","capture","failed","do_not_honor","2024-11-09","2024-11-11",False,4,2,372,"1","2","0.5",1
"O007088","C00896","Worldpay","visa","USD","36.91","mid","CY","android","auth","failed","limit_exceeded","2025-02-26","2025-03-16",False,0,1,264,"1","3","0.3333333333333333",1
"O001447","C00896","Safecharge/Nuvei","visa","EUR","14.68","low","NL","web","auth","failed","expired_card","2025-07-01","2025-07-25",False,1,1,139,"1","4","0.25",1
"O000891","C00896","Chase","visa","GBP","5.75","low","IT","web","auth","success",NULL,"2025-09-04","2025-09-05",False,0,1,74,"1","5","0.2",1
"O008808","C00897","Safecharge/Nuvei","visa","GBP","8.78","low","NL","android","auth","failed","processor_declined","2024-02-28",NULL,False,0,2,627,"0","0",NULL,0
"O010409","C00897","Worldpay","visa","GBP","6.95","low","FR","web","auth","success",NULL,"2024-09-19","2024-09-23",False,0,0,425,"0","1","0",1
"O010821","C00897","Worldpay","mastercard","EUR","21.43","low","US","android","auth","success",NULL,"2025-09-05","2025-09-08",False,2,2,72,"1","2","0.5",1
